국가별,시점,확진자수[명],사망자수[명]
중국,2020. 11. 21,86414,4634
중국,2020. 11. 22,86431,4634
중국,2020. 11. 23,86442,4634
중국,2020. 11. 24,86464,4634
중국,2020. 11. 25,86469,4634
중국,2020. 11. 26,86490,4634
중국,2020. 11. 27,86495,4634
중국,2020. 11. 28,86501,4634
중국,2020. 11. 29,86512,4634
중국,2020. 11. 30,86530,4634
중국,2020. 12. 01,86542,4634
중국,2020. 12. 02,86551,4634
중국,2020. 12. 03,86567,4634
중국,2020. 12. 04,86584,4634
중국,2020. 12. 05,86601,4634
중국,2020. 12. 06,86619,4634
중국,2020. 12. 07,86634,4634
중국,2020. 12. 08,86646,4634
중국,2020. 12. 09,86661,4634
중국,2020. 12. 10,86673,4634
중국,2020. 12. 11,86688,4634
중국,2020. 12. 12,86701,4634
중국,2020. 12. 13,86725,4634
중국,2020. 12. 14,86741,4634
중국,2020. 12. 15,86758,4634
중국,2020. 12. 16,86770,4634
중국,2020. 12. 17,86777,4634
중국,2020. 12. 18,86789,4634
중국,2020. 12. 19,86806,4634
중국,2020. 12. 20,86829,4634
중국,2020. 12. 21,86852,4634
중국,2020. 12. 22,86867,4634
중국,2020. 12. 23,86882,4634
중국,2020. 12. 24,86899,4634
중국,2020. 12. 25,86913,4634
중국,2020. 12. 26,86933,4634
중국,2020. 12. 27,86955,4634
중국,2020. 12. 28,86976,4634
중국,2020. 12. 29,87003,4634
중국,2020. 12. 30,87027,4634
중국,2020. 12. 31,87052,4634
중국,2021. 01. 01,87071,4634
중국,2021. 01. 02,87071,4634
중국,2021. 01. 03,87117,4634
중국,2021. 01. 04,87150,4634
중국,2021. 01. 05,87183,4634
중국,2021. 01. 06,87215,4634
중국,2021. 01. 07,87278,4634
중국,2021. 01. 08,87278,4634
중국,2021. 01. 09,87364,4634
중국,2021. 01. 10,87433,4634
중국,2021. 01. 11,87536,4634
중국,2021. 01. 12,87591,4634
중국,2021. 01. 13,87706,4634
중국,2021. 01. 14,87844,4635
중국,2021. 01. 15,87988,4635
중국,2021. 01. 16,88118,4635
중국,2021. 01. 17,88227,4635
중국,2021. 01. 18,88336,4635
중국,2021. 01. 19,88454,4635
중국,2021. 01. 20,88557,4635
중국,2021. 01. 21,88701,4635
중국,2021. 01. 22,88701,4635
중국,2021. 01. 23,88911,4635
중국,2021. 01. 24,88991,4635
중국,2021. 01. 25,89115,4635
중국,2021. 01. 26,89197,4636
중국,2021. 01. 27,89272,4636
중국,2021. 01. 28,89326,4636
중국,2021. 01. 29,89378,4636
중국,2021. 01. 30,89430,4636
중국,2021. 01. 31,89522,4636
중국,2021. 02. 01,89564,4636
중국,2021. 02. 03,89619,4636
중국,2021. 02. 04,89649,4636
중국,2021. 02. 05,89669,4636
중국,2021. 02. 08,89706,4636
중국,2021. 02. 09,89720,4636
중국,2021. 02. 10,89734,4636
중국,2021. 02. 11,89736,4636
중국,2021. 02. 13,89756,4636
중국,2021. 02. 14,89763,4636
중국,2021. 02. 15,89772,4636
중국,2021. 02. 17,89795,4636
중국,2021. 02. 18,89806,4636
중국,2021. 02. 19,89816,4636
중국,2021. 02. 20,89824,4636
중국,2021. 02. 21,89831,4636
중국,2021. 02. 22,89842,4636
중국,2021. 02. 24,89864,4636
중국,2021. 02. 26,89877,4636
중국,2021. 02. 27,89887,4636
중국,2021. 02. 28,89893,4636
중국,2021. 03. 02,89923,4636
중국,2021. 03. 03,89933,4636
중국,2021. 03. 07,89975,4636
중국,2021. 03. 08,89994,4636
중국,2021. 03. 09,90002,4636
중국,2021. 03. 10,90007,4636
중국,2021. 03. 11,90018,4636
중국,2021. 03. 12,90027,4636
중국,2021. 03. 13,90034,4636
중국,2021. 03. 14,90034,4636
중국,2021. 03. 15,90049,4636
중국,2021. 03. 16,90062,4636
중국,2021. 03. 17,90066,4636
중국,2021. 03. 22,90106,4636
중국,2021. 03. 23,90115,4636
중국,2021. 03. 24,90125,4636
중국,2021. 03. 25,90125,4636
중국,2021. 03. 26,90147,4636
중국,2021. 03. 28,90167,4636
중국,2021. 03. 30,90190,4636
중국,2021. 04. 02,90201,4636
중국,2021. 04. 03,90201,4636
중국,2021. 04. 05,90305,4636
중국,2021. 04. 06,90329,4636
중국,2021. 04. 07,90341,4636
중국,2021. 04. 08,90365,4636
중국,2021. 04. 09,90386,4636
중국,2021. 04. 12,90426,4636
중국,2021. 04. 13,90435,4636
중국,2021. 04. 14,90447,4636
중국,2021. 04. 15,90457,4636
중국,2021. 04. 16,90468,4636
중국,2021. 04. 17,90483,4636
중국,2021. 04. 19,90510,4636
중국,2021. 04. 20,90520,4636
중국,2021. 04. 21,90541,4636
중국,2021. 04. 22,90547,4636
중국,2021. 04. 23,90566,4636
중국,2021. 04. 24,90575,4636
중국,2021. 04. 25,90588,4636
중국,2021. 04. 27,90610,4636
중국,2021. 04. 28,90622,4636
중국,2021. 04. 29,90642,4636
중국,2021. 05. 01,90671,4636
중국,2021. 05. 02,90686,4636
중국,2021. 05. 04,90714,4636
중국,2021. 05. 07,90739,4636
중국,2021. 05. 08,90746,4636
중국,2021. 05. 09,90758,4636
중국,2021. 05. 10,90769,4636
중국,2021. 05. 11,90783,4636
중국,2021. 05. 12,90799,4636
중국,2021. 05. 13,90808,4636
중국,2021. 05. 14,90815,4636
중국,2021. 05. 15,90829,4636
중국,2021. 05. 16,90847,4636
중국,2021. 05. 17,90872,4636
중국,2021. 05. 18,90894,4636
중국,2021. 05. 19,90908,4636
중국,2021. 05. 20,90920,4636
중국,2021. 05. 21,90944,4636
중국,2021. 05. 22,90954,4636
중국,2021. 05. 23,90973,4636
중국,2021. 05. 24,90991,4636
중국,2021. 05. 25,91006,4636
중국,2021. 05. 26,91019,4636
중국,2021. 05. 27,91038,4636
중국,2021. 05. 28,91045,4636
중국,2021. 05. 29,91061,4636
중국,2021. 05. 30,91072,4636
중국,2021. 05. 31,91099,4636
중국,2021. 06. 01,91122,4636
중국,2021. 06. 02,91146,4636
중국,2021. 06. 03,91170,4636
중국,2021. 06. 04,91194,4636
중국,2021. 06. 05,91218,4636
중국,2021. 06. 06,91248,4636
중국,2021. 06. 07,91267,4636
중국,2021. 06. 08,91300,4636
중국,2021. 06. 09,91316,4636
중국,2021. 06. 10,91337,4636
중국,2021. 06. 11,91359,4636
중국,2021. 06. 12,91394,4636
중국,2021. 06. 13,91428,4636
중국,2021. 06. 14,91451,4636
중국,2021. 06. 15,91471,4636
중국,2021. 06. 16,91492,4636
중국,2021. 06. 17,91511,4636
중국,2021. 06. 18,91534,4636
중국,2021. 06. 19,91564,4636
중국,2021. 06. 20,91587,4636
중국,2021. 06. 22,91629,4636
중국,2021. 06. 23,91653,4636
중국,2021. 06. 24,91669,4636
중국,2021. 06. 25,91693,4636
중국,2021. 06. 26,91718,4636
중국,2021. 06. 29,91771,4636
중국,2021. 06. 30,91780,4636
중국,2021. 07. 01,91792,4636
중국,2021. 07. 02,91810,4636
중국,2021. 07. 03,91833,4636
중국,2021. 07. 06,91892,4636
중국,2021. 07. 07,91949,4636
중국,2021. 07. 08,91966,4636
중국,2021. 07. 09,91989,4636
중국,2021. 07. 10,92015,4636
중국,2021. 07. 13,92095,4636
중국,2021. 07. 14,92119,4636
중국,2021. 07. 15,92147,4636
중국,2021. 07. 16,92183,4636
중국,2021. 07. 17,92213,4636
중국,2021. 07. 20,92342,4636
중국,2021. 07. 21,92364,4636
중국,2021. 07. 22,92414,4636
중국,2021. 07. 23,92462,4636
중국,2021. 07. 24,92497,4636
중국,2021. 07. 27,92676,4636
중국,2021. 07. 28,92676,4636
중국,2021. 07. 29,92811,4636
중국,2021. 07. 30,92875,4636
중국,2021. 07. 31,92930,4636
중국,2021. 08. 03,93193,4636
중국,2021. 08. 04,93289,4636
중국,2021. 08. 05,93374,4636
중국,2021. 08. 06,93498,4636
중국,2021. 08. 07,93605,4636
중국,2021. 08. 11,94080,4636
중국,2021. 08. 12,94161,4636
중국,2021. 08. 13,94260,4636
중국,2021. 08. 14,94326,4636
중국,2021. 08. 17,94472,4636
중국,2021. 08. 18,94500,4636
중국,2021. 08. 19,94546,4636
중국,2021. 08. 20,94579,4636
중국,2021. 08. 21,94599,4636
중국,2021. 08. 24,94687,4636
중국,2021. 08. 25,94707,4636
중국,2021. 08. 26,94733,4636
중국,2021. 08. 27,94765,4636
중국,2021. 08. 28,94786,4636
중국,2021. 08. 31,94879,4636
중국,2021. 09. 01,94898,4636
중국,2021. 09. 02,94926,4636
중국,2021. 09. 03,94954,4636
중국,2021. 09. 04,94982,4636
중국,2021. 09. 07,95064,4636
중국,2021. 09. 08,95064,4636
중국,2021. 09. 09,95111,4636
중국,2021. 09. 10,95128,4636
중국,2021. 09. 11,95153,4636
중국,2021. 09. 14,95340,4636
중국,2021. 09. 15,95413,4636
중국,2021. 09. 16,95439,4636
중국,2021. 09. 17,95577,4636
중국,2021. 09. 18,95623,4636
중국,2021. 09. 21,95810,4636
중국,2021. 09. 22,95851,4636
중국,2021. 09. 23,95894,4636
중국,2021. 09. 24,95948,4636
중국,2021. 09. 25,95986,4636
중국,2021. 09. 28,96081,4636
중국,2021. 09. 29,96106,4636
중국,2021. 09. 30,96128,4636
중국,2021. 10. 01,96162,4636
중국,2021. 10. 02,96203,4636
중국,2021. 10. 05,96284,4636
중국,2021. 10. 06,96310,4636
중국,2021. 10. 07,96335,4636
중국,2021. 10. 08,96357,4636
중국,2021. 10. 09,96374,4636
중국,2021. 10. 12,96435,4636
중국,2021. 10. 13,96457,4636
중국,2021. 10. 14,96478,4636
중국,2021. 10. 15,96488,4636
중국,2021. 10. 16,96502,4636
중국,2021. 10. 19,96571,4636
중국,2021. 10. 20,96601,4636
중국,2021. 10. 21,96622,4636
중국,2021. 10. 22,96665,4636
중국,2021. 10. 23,96715,4636
중국,2021. 10. 26,96840,4636
중국,2021. 10. 27,96899,4636
중국,2021. 10. 28,96938,4636
중국,2021. 10. 29,97002,4636
중국,2021. 10. 30,97080,4636
중국,2021. 11. 02,97314,4636
중국,2021. 11. 03,97423,4636
중국,2021. 11. 04,97527,4636
중국,2021. 11. 05,97605,4636
중국,2021. 11. 06,97660,4636
중국,2021. 11. 09,97885,4636
중국,2021. 11. 10,97939,4636
중국,2021. 11. 11,98001,4636
중국,2021. 11. 12,98099,4636
중국,2021. 11. 13,98174,4636
중국,2021. 11. 16,98337,4636
중국,2021. 11. 17,98368,4636
중국,2021. 11. 18,98403,4636
중국,2021. 11. 19,98427,4636
중국,2021. 11. 20,98450,4636
중국,2021. 11. 23,98524,4636
중국,2021. 11. 24,98546,4636
중국,2021. 11. 25,98570,4636
중국,2021. 11. 26,98583,4636
중국,2021. 11. 27,98608,4636
중국,2021. 11. 30,98711,4636
중국,2021. 12. 01,98824,4636
중국,2021. 12. 02,98897,4636
중국,2021. 12. 03,98993,4636
중국,2021. 12. 04,99083,4636
동티모르,2020. 05. 01,24,0
동티모르,2020. 05. 02,24,0
동티모르,2020. 05. 03,24,0
동티모르,2020. 05. 04,24,0
동티모르,2020. 05. 05,24,0
동티모르,2020. 05. 06,24,0
동티모르,2020. 05. 07,24,0
동티모르,2020. 05. 08,24,0
동티모르,2020. 05. 09,24,0
동티모르,2020. 05. 10,24,0
동티모르,2020. 05. 11,24,0
동티모르,2020. 05. 12,24,0
동티모르,2020. 05. 13,24,0
동티모르,2020. 05. 14,24,0
동티모르,2020. 05. 15,24,0
동티모르,2020. 05. 16,24,0
동티모르,2020. 05. 17,24,0
동티모르,2020. 05. 18,24,0
동티모르,2020. 05. 19,24,0
동티모르,2020. 05. 20,24,0
동티모르,2020. 05. 21,24,0
동티모르,2020. 05. 22,24,0
동티모르,2020. 05. 23,24,0
동티모르,2020. 05. 24,24,0
동티모르,2020. 05. 25,24,0
동티모르,2020. 05. 26,24,0
동티모르,2020. 05. 27,24,0
동티모르,2020. 05. 28,24,0
동티모르,2020. 05. 29,24,0
동티모르,2020. 05. 30,24,0
동티모르,2020. 05. 31,24,0
동티모르,2020. 06. 01,24,0
동티모르,2020. 06. 02,24,0
동티모르,2020. 06. 03,24,0
동티모르,2020. 06. 04,24,0
동티모르,2020. 06. 05,24,0
동티모르,2020. 06. 06,24,0
동티모르,2020. 06. 07,24,0
동티모르,2020. 06. 08,24,0
동티모르,2020. 06. 09,24,0
동티모르,2020. 06. 10,24,0
동티모르,2020. 06. 11,24,0
동티모르,2020. 06. 12,24,0
동티모르,2020. 06. 13,24,0
동티모르,2020. 06. 14,24,0
동티모르,2020. 06. 15,24,0
동티모르,2020. 06. 16,24,0
동티모르,2020. 06. 17,24,0
동티모르,2020. 06. 18,24,0
동티모르,2020. 06. 19,24,0
동티모르,2020. 06. 20,24,0
동티모르,2020. 06. 21,24,0
동티모르,2020. 06. 22,24,0
동티모르,2020. 06. 23,24,0
동티모르,2020. 06. 24,24,0
동티모르,2020. 06. 25,24,0
동티모르,2020. 06. 26,24,0
동티모르,2020. 06. 27,24,0
동티모르,2020. 06. 28,24,0
동티모르,2020. 06. 29,24,0
동티모르,2020. 06. 30,24,0
동티모르,2020. 07. 01,24,0
동티모르,2020. 07. 02,24,0
동티모르,2020. 07. 03,24,0
동티모르,2020. 07. 04,24,0
동티모르,2020. 07. 05,24,0
동티모르,2020. 07. 06,24,0
동티모르,2020. 07. 07,24,0
동티모르,2020. 07. 08,24,0
동티모르,2020. 07. 09,24,0
동티모르,2020. 07. 10,24,0
동티모르,2020. 07. 11,24,0
동티모르,2020. 07. 12,24,0
동티모르,2020. 07. 13,24,0
동티모르,2020. 07. 14,24,0
동티모르,2020. 07. 15,24,0
동티모르,2020. 07. 16,24,0
동티모르,2020. 07. 17,24,0
동티모르,2020. 07. 18,24,0
동티모르,2020. 07. 19,24,0
동티모르,2020. 07. 20,24,0
동티모르,2020. 07. 21,24,0
동티모르,2020. 07. 22,24,0
동티모르,2020. 07. 23,24,0
동티모르,2020. 07. 24,24,0
동티모르,2020. 07. 25,24,0
동티모르,2020. 07. 26,24,0
동티모르,2020. 07. 27,24,0
동티모르,2020. 07. 28,24,0
동티모르,2020. 07. 29,24,0
동티모르,2020. 07. 30,24,0
동티모르,2020. 07. 31,24,0
동티모르,2020. 08. 01,24,0
동티모르,2020. 08. 02,24,0
동티모르,2020. 08. 03,24,0
동티모르,2020. 08. 04,24,0
동티모르,2020. 08. 05,25,0
동티모르,2020. 08. 06,25,0
동티모르,2020. 08. 07,25,0
동티모르,2020. 08. 08,25,0
동티모르,2020. 08. 09,25,0
동티모르,2020. 08. 10,25,0
동티모르,2020. 08. 11,25,0
동티모르,2020. 08. 12,25,0
동티모르,2020. 08. 13,25,0
동티모르,2020. 08. 14,25,0
동티모르,2020. 08. 15,25,0
동티모르,2020. 08. 16,25,0
동티모르,2020. 08. 17,25,0
동티모르,2020. 08. 18,25,0
동티모르,2020. 08. 19,25,0
동티모르,2020. 08. 20,25,0
동티모르,2020. 08. 21,26,0
동티모르,2020. 08. 22,26,0
동티모르,2020. 08. 23,26,0
동티모르,2020. 08. 24,26,0
동티모르,2020. 08. 25,26,0
동티모르,2020. 08. 26,26,0
동티모르,2020. 08. 27,26,0
동티모르,2020. 08. 28,27,0
동티모르,2020. 08. 29,27,0
동티모르,2020. 08. 30,27,0
동티모르,2020. 08. 31,27,0
동티모르,2020. 09. 01,27,0
동티모르,2020. 09. 02,27,0
동티모르,2020. 09. 03,27,0
동티모르,2020. 09. 04,27,0
동티모르,2020. 09. 05,27,0
동티모르,2020. 09. 06,27,0
동티모르,2020. 09. 07,27,0
동티모르,2020. 09. 08,27,0
동티모르,2020. 09. 10,27,0
동티모르,2020. 09. 11,27,0
동티모르,2020. 09. 12,27,0
동티모르,2020. 09. 14,27,0
동티모르,2020. 09. 15,27,0
동티모르,2020. 09. 16,27,0
동티모르,2020. 09. 17,27,0
동티모르,2020. 09. 18,27,0
동티모르,2020. 09. 20,27,0
동티모르,2020. 09. 21,27,0
동티모르,2020. 09. 22,27,0
동티모르,2020. 09. 23,27,0
동티모르,2020. 09. 24,27,0
동티모르,2020. 09. 25,27,0
동티모르,2020. 09. 26,27,0
동티모르,2020. 09. 27,27,0
동티모르,2020. 09. 28,27,0
동티모르,2020. 09. 29,27,0
동티모르,2020. 09. 30,28,0
동티모르,2020. 10. 01,28,0
동티모르,2020. 10. 03,28,0
동티모르,2020. 10. 04,28,0
동티모르,2020. 10. 05,28,0
동티모르,2020. 10. 06,28,0
동티모르,2020. 10. 07,28,0
동티모르,2020. 10. 08,28,0
동티모르,2020. 10. 09,28,0
동티모르,2020. 10. 10,28,0
동티모르,2020. 10. 11,28,0
동티모르,2020. 10. 12,28,0
동티모르,2020. 10. 13,28,0
동티모르,2020. 10. 14,29,0
동티모르,2020. 10. 15,29,0
동티모르,2020. 10. 16,29,0
동티모르,2020. 10. 17,29,0
동티모르,2020. 10. 18,29,0
동티모르,2020. 10. 19,29,0
동티모르,2020. 10. 20,29,0
동티모르,2020. 10. 21,29,0
동티모르,2020. 10. 23,29,0
동티모르,2020. 10. 27,29,0
동티모르,2020. 10. 29,30,0
동티모르,2020. 10. 30,30,0
동티모르,2020. 10. 31,30,0
동티모르,2020. 11. 01,30,0
동티모르,2020. 11. 04,30,0
동티모르,2020. 11. 05,30,0
동티모르,2020. 11. 06,30,0
동티모르,2020. 11. 07,30,0
동티모르,2020. 11. 09,30,0
동티모르,2020. 11. 11,30,0
동티모르,2020. 11. 13,30,0
동티모르,2020. 11. 14,30,0
동티모르,2020. 11. 15,30,0
동티모르,2020. 11. 16,30,0
동티모르,2020. 11. 17,30,0
동티모르,2020. 11. 18,30,0
동티모르,2020. 11. 19,30,0
동티모르,2020. 11. 20,30,0
동티모르,2020. 11. 22,30,0
동티모르,2020. 11. 25,30,0
동티모르,2020. 11. 26,30,0
동티모르,2020. 11. 27,30,0
동티모르,2020. 11. 28,30,0
동티모르,2020. 12. 01,30,0
동티모르,2020. 12. 02,30,0
동티모르,2020. 12. 03,30,0
동티모르,2020. 12. 04,31,0
동티모르,2020. 12. 06,31,0
동티모르,2020. 12. 07,31,0
동티모르,2020. 12. 08,31,0
동티모르,2020. 12. 09,31,0
동티모르,2020. 12. 10,31,0
동티모르,2020. 12. 11,31,0
동티모르,2020. 12. 12,31,0
동티모르,2020. 12. 13,31,0
동티모르,2020. 12. 14,31,0
동티모르,2020. 12. 15,31,0
동티모르,2020. 12. 17,31,0
동티모르,2020. 12. 19,31,0
동티모르,2020. 12. 20,31,0
동티모르,2020. 12. 21,31,0
동티모르,2020. 12. 22,31,0
동티모르,2020. 12. 23,31,0
동티모르,2020. 12. 24,33,0
동티모르,2020. 12. 25,36,0
동티모르,2020. 12. 26,41,0
동티모르,2020. 12. 27,41,0
동티모르,2020. 12. 28,41,0
동티모르,2020. 12. 29,41,0
동티모르,2020. 12. 30,41,0
동티모르,2020. 12. 31,44,0
동티모르,2021. 01. 01,44,0
동티모르,2021. 01. 02,44,0
동티모르,2021. 01. 03,44,0
동티모르,2021. 01. 05,44,0
동티모르,2021. 01. 06,44,0
동티모르,2021. 01. 07,49,0
동티모르,2021. 01. 08,49,0
동티모르,2021. 01. 09,49,0
동티모르,2021. 01. 10,49,0
동티모르,2021. 01. 12,49,0
동티모르,2021. 01. 13,49,0
동티모르,2021. 01. 14,51,0
동티모르,2021. 01. 15,51,0
동티모르,2021. 01. 16,51,0
동티모르,2021. 01. 17,52,0
동티모르,2021. 01. 18,52,0
동티모르,2021. 01. 19,52,0
동티모르,2021. 01. 20,52,0
동티모르,2021. 01. 21,52,0
동티모르,2021. 01. 22,53,0
동티모르,2021. 01. 23,53,0
동티모르,2021. 01. 24,64,0
동티모르,2021. 01. 25,67,0
동티모르,2021. 01. 27,67,0
동티모르,2021. 01. 28,68,0
동티모르,2021. 01. 29,68,0
동티모르,2021. 01. 30,69,0
동티모르,2021. 01. 31,70,0
동티모르,2021. 02. 04,77,0
동티모르,2021. 02. 05,80,0
동티모르,2021. 02. 08,80,0
동티모르,2021. 02. 09,80,0
동티모르,2021. 02. 10,86,0
동티모르,2021. 02. 11,86,0
동티모르,2021. 02. 15,101,0
동티모르,2021. 02. 17,102,0
동티모르,2021. 02. 18,102,0
동티모르,2021. 02. 19,102,0
동티모르,2021. 02. 20,103,0
동티모르,2021. 02. 21,103,0
동티모르,2021. 02. 22,103,0
동티모르,2021. 02. 24,103,0
동티모르,2021. 02. 26,110,0
동티모르,2021. 02. 27,110,0
동티모르,2021. 03. 02,113,0
동티모르,2021. 03. 03,113,0
동티모르,2021. 03. 08,120,0
동티모르,2021. 03. 10,129,0
동티모르,2021. 03. 11,142,0
동티모르,2021. 03. 12,145,0
동티모르,2021. 03. 13,159,0
동티모르,2021. 03. 14,170,0
동티모르,2021. 03. 15,178,0
동티모르,2021. 03. 16,196,0
동티모르,2021. 03. 17,203,0
동티모르,2021. 03. 23,271,0
동티모르,2021. 03. 24,335,0
동티모르,2021. 03. 25,351,0
동티모르,2021. 03. 26,372,0
동티모르,2021. 03. 30,491,0
동티모르,2021. 04. 05,714,0
동티모르,2021. 04. 06,714,0
동티모르,2021. 04. 07,766,0
동티모르,2021. 04. 08,779,0
동티모르,2021. 04. 09,835,0
동티모르,2021. 04. 12,1008,1
동티모르,2021. 04. 15,1086,2
동티모르,2021. 04. 17,1138,2
동티모르,2021. 04. 19,1236,2
동티모르,2021. 04. 20,1306,2
동티모르,2021. 04. 24,1657,3
동티모르,2021. 04. 27,1897,3
동티모르,2021. 04. 28,1949,3
동티모르,2021. 04. 29,2048,3
동티모르,2021. 05. 01,2190,3
동티모르,2021. 05. 02,2276,3
동티모르,2021. 05. 04,2444,4
동티모르,2021. 05. 07,2786,4
동티모르,2021. 05. 09,2965,4
동티모르,2021. 05. 10,2965,4
동티모르,2021. 05. 11,3227,5
동티모르,2021. 05. 12,3353,5
동티모르,2021. 05. 13,3493,5
동티모르,2021. 05. 14,3626,5
동티모르,2021. 05. 15,3879,8
동티모르,2021. 05. 16,4118,8
동티모르,2021. 05. 18,4458,10
동티모르,2021. 05. 19,4589,10
동티모르,2021. 05. 20,4765,10
동티모르,2021. 05. 21,4949,11
동티모르,2021. 05. 22,5121,11
동티모르,2021. 05. 23,5287,11
동티모르,2021. 05. 24,5481,11
동티모르,2021. 05. 25,5637,13
동티모르,2021. 05. 26,6014,14
동티모르,2021. 05. 29,6459,15
동티모르,2021. 05. 30,6622,15
동티모르,2021. 05. 31,6752,16
동티모르,2021. 06. 01,6897,16
동티모르,2021. 06. 02,6994,16
동티모르,2021. 06. 03,7161,16
동티모르,2021. 06. 04,7310,16
동티모르,2021. 06. 05,7422,16
동티모르,2021. 06. 06,7511,17
동티모르,2021. 06. 07,7659,17
동티모르,2021. 06. 08,7764,17
동티모르,2021. 06. 10,7941,18
동티모르,2021. 06. 11,8113,18
동티모르,2021. 06. 13,8145,18
동티모르,2021. 06. 14,8228,18
동티모르,2021. 06. 15,8341,19
동티모르,2021. 06. 16,8412,19
동티모르,2021. 06. 18,8504,19
동티모르,2021. 06. 19,8602,19
동티모르,2021. 06. 20,8602,19
동티모르,2021. 06. 22,8728,19
동티모르,2021. 06. 23,8781,19
동티모르,2021. 06. 24,8843,19
동티모르,2021. 06. 25,8889,20
동티모르,2021. 06. 26,8912,20
동티모르,2021. 06. 29,9055,21
동티모르,2021. 06. 30,9118,22
동티모르,2021. 07. 01,9222,23
동티모르,2021. 07. 02,9278,24
동티모르,2021. 07. 06,9512,25
동티모르,2021. 07. 08,9594,25
동티모르,2021. 07. 10,9710,25
동티모르,2021. 07. 14,9906,25
동티모르,2021. 07. 15,9960,25
동티모르,2021. 07. 20,10142,26
동티모르,2021. 07. 21,10174,26
동티모르,2021. 07. 22,10205,26
동티모르,2021. 07. 23,10227,26
동티모르,2021. 07. 24,10281,26
동티모르,2021. 07. 27,10354,26
동티모르,2021. 07. 29,10535,26
동티모르,2021. 07. 30,10695,26
동티모르,2021. 07. 31,10744,26
동티모르,2021. 08. 03,10982,26
동티모르,2021. 08. 04,11100,26
동티모르,2021. 08. 05,11145,26
동티모르,2021. 08. 06,11225,26
동티모르,2021. 08. 07,11386,26
동티모르,2021. 08. 12,11870,29
동티모르,2021. 08. 13,11870,29
동티모르,2021. 08. 17,12682,33
동티모르,2021. 08. 18,12929,38
동티모르,2021. 08. 19,12929,38
동티모르,2021. 08. 20,13433,41
동티모르,2021. 08. 21,13433,41
동티모르,2021. 08. 24,14403,49
동티모르,2021. 08. 25,14935,51
동티모르,2021. 08. 26,14935,51
동티모르,2021. 08. 27,15296,52
동티모르,2021. 08. 28,15603,56
동티모르,2021. 08. 31,16402,62
동티모르,2021. 09. 01,16682,67
동티모르,2021. 09. 02,16941,72
동티모르,2021. 09. 03,16941,72
동티모르,2021. 09. 04,17379,74
동티모르,2021. 09. 07,17698,82
동티모르,2021. 09. 08,17698,82
동티모르,2021. 09. 09,18046,86
동티모르,2021. 09. 10,18211,88
동티모르,2021. 09. 11,18308,88
동티모르,2021. 09. 14,18515,95
동티모르,2021. 09. 15,18715,98
동티모르,2021. 09. 16,18786,100
동티모르,2021. 09. 17,18856,102
동티모르,2021. 09. 18,18943,103
동티모르,2021. 09. 21,19058,105
동티모르,2021. 09. 22,19125,105
동티모르,2021. 09. 23,19206,108
동티모르,2021. 09. 24,19264,109
동티모르,2021. 09. 25,19308,111
동티모르,2021. 09. 28,19398,113
동티모르,2021. 09. 29,19445,114
동티모르,2021. 09. 30,19445,114
동티모르,2021. 10. 01,19498,117
동티모르,2021. 10. 02,19535,117
동티모르,2021. 10. 05,19592,118
동티모르,2021. 10. 06,19498,117
동티모르,2021. 10. 07,19613,119
동티모르,2021. 10. 08,19633,119
동티모르,2021. 10. 09,19651,119
동티모르,2021. 10. 12,19675,119
동티모르,2021. 10. 13,19681,119
동티모르,2021. 10. 14,19690,119
동티모르,2021. 10. 15,19696,119
동티모르,2021. 10. 16,19703,119
동티모르,2021. 10. 19,19725,119
동티모르,2021. 10. 20,19730,120
동티모르,2021. 10. 21,19746,120
동티모르,2021. 10. 22,19749,120
동티모르,2021. 10. 23,19759,120
동티모르,2021. 10. 26,19774,121
동티모르,2021. 10. 27,19778,121
동티모르,2021. 10. 28,19785,121
동티모르,2021. 10. 29,19785,121
동티모르,2021. 10. 30,19787,121
동티모르,2021. 11. 02,19790,122
동티모르,2021. 11. 03,19790,122
동티모르,2021. 11. 04,19790,122
동티모르,2021. 11. 05,19794,122
동티모르,2021. 11. 06,19794,122
동티모르,2021. 11. 09,19799,122
동티모르,2021. 11. 10,19804,122
동티모르,2021. 11. 11,19807,122
동티모르,2021. 11. 12,19809,122
동티모르,2021. 11. 13,19809,122
동티모르,2021. 11. 16,19810,122
동티모르,2021. 11. 17,19812,122
동티모르,2021. 11. 18,19813,122
동티모르,2021. 11. 19,19814,122
동티모르,2021. 11. 20,19816,122
동티모르,2021. 11. 23,19819,122
동티모르,2021. 11. 24,19820,122
동티모르,2021. 11. 25,19820,122
동티모르,2021. 11. 26,19820,122
동티모르,2021. 11. 27,19821,122
동티모르,2021. 11. 30,19822,122
동티모르,2021. 12. 01,19823,122
동티모르,2021. 12. 02,19825,122
동티모르,2021. 12. 03,19825,122
동티모르,2021. 12. 04,19827,122
홍콩,2020. 05. 01,1037,4
홍콩,2020. 05. 02,1039,4
홍콩,2020. 05. 03,1039,4
홍콩,2020. 05. 04,1039,4
홍콩,2020. 05. 05,1040,4
홍콩,2020. 05. 06,1040,4
홍콩,2020. 05. 07,1040,4
홍콩,2020. 05. 08,1044,4
홍콩,2020. 05. 09,1044,4
홍콩,2020. 05. 10,1044,4
홍콩,2020. 05. 11,1047,4
홍콩,2020. 05. 12,1047,4
홍콩,2020. 05. 13,1047,4
홍콩,2020. 05. 14,1050,4
홍콩,2020. 05. 15,1050,4
